Freq.	V(n002)
2.00909281260827e+04	(1.70608816344493e-04dB,-2.74888037528154e-02°)
2.01372424986193e+04	(1.71523067120671e-04dB,-2.75522393976383e-02°)
2.01836636368110e+04	(1.72441536821174e-04dB,-2.76158217438906e-02°)
2.02301917867781e+04	(1.73364244902475e-04dB,-2.76795511329913e-02°)
2.02768271952082e+04	(1.74291210921321e-04dB,-2.77434279071689e-02°)
2.03235701093576e+04	(1.75222454517372e-04dB,-2.78074524094634e-02°)
2.03704207770525e+04	(1.76157995428638e-04dB,-2.78716249837280e-02°)
2.04173794466906e+04	(1.77097853477968e-04dB,-2.79359459746324e-02°)
2.04644463672420e+04	(1.78042048586559e-04dB,-2.80004157276628e-02°)
2.05116217882509e+04	(1.78990600758521e-04dB,-2.80650345891256e-02°)
2.05589059598367e+04	(1.79943530094382e-04dB,-2.81298029061490e-02°)
2.06062991326953e+04	(1.80900856787225e-04dB,-2.81947210266847e-02°)
2.06538015581005e+04	(1.81862601130407e-04dB,-2.82597892995102e-02°)
2.07014134879057e+04	(1.82828783498272e-04dB,-2.83250080742311e-02°)
2.07491351745443e+04	(1.83799424361577e-04dB,-2.83903777012825e-02°)
2.07969668710322e+04	(1.84774544297139e-04dB,-2.84558985319324e-02°)
2.08449088309681e+04	(1.85754163958900e-04dB,-2.85215709182819e-02°)
2.08929613085356e+04	(1.86738304114578e-04dB,-2.85873952132690e-02°)
2.09411245585041e+04	(1.87726985612873e-04dB,-2.86533717706698e-02°)
2.09893988362304e+04	(1.88720229406615e-04dB,-2.87195009451007e-02°)
2.10377843976599e+04	(1.89718056541191e-04dB,-2.87857830920209e-02°)
2.10862814993280e+04	(1.90720488156472e-04dB,-2.88522185677338e-02°)
2.11348903983616e+04	(1.91727545504172e-04dB,-2.89188077293903e-02°)
2.11836113524801e+04	(1.92739249916989e-04dB,-2.89855509349891e-02°)
2.12324446199973e+04	(1.93755622831751e-04dB,-2.90524485433812e-02°)
2.12813904598222e+04	(1.94776685789410e-04dB,-2.91195009142695e-02°)
2.13304491314608e+04	(1.95802460425404e-04dB,-2.91867084082135e-02°)
2.13796208950174e+04	(1.96832968469656e-04dB,-2.92540713866288e-02°)
2.14289060111956e+04	(1.97868231763928e-04dB,-2.93215902117916e-02°)
2.14783047413004e+04	(1.98908272242540e-04dB,-2.93892652468398e-02°)
2.15278173472388e+04	(1.99953111951651e-04dB,-2.94570968557747e-02°)
2.15774440915217e+04	(2.01002773014546e-04dB,-2.95250854034641e-02°)
2.16271852372652e+04	(2.02057277683709e-04dB,-2.95932312556440e-02°)
2.16770410481919e+04	(2.03116648302250e-04dB,-2.96615347789215e-02°)
2.17270117886324e+04	(2.04180907317403e-04dB,-2.97299963407755e-02°)
2.17770977235266e+04	(2.05250077274743e-04dB,-2.97986163095602e-02°)
2.18272991184250e+04	(2.06324180833616e-04dB,-2.98673950545070e-02°)
2.18776162394905e+04	(2.07403240749774e-04dB,-2.99363329457266e-02°)
2.19280493534994e+04	(2.08487279888883e-04dB,-3.00054303542110e-02°)
2.19785987278432e+04	(2.09576321222663e-04dB,-3.00746876518366e-02°)
2.20292646305295e+04	(2.10670387819242e-04dB,-3.01441052113650e-02°)
2.20800473301839e+04	(2.11769502868232e-04dB,-3.02136834064466e-02°)
2.21309470960513e+04	(2.12873689653725e-04dB,-3.02834226116224e-02°)
2.21819641979971e+04	(2.13982971567795e-04dB,-3.03533232023255e-02°)
2.22330989065089e+04	(2.15097372122068e-04dB,-3.04233855548847e-02°)
2.22843514926979e+04	(2.16216914924581e-04dB,-3.04936100465260e-02°)
2.23357222283001e+04	(2.17341623697135e-04dB,-3.05639970553747e-02°)
2.23872113856782e+04	(2.18471522267584e-04dB,-3.06345469604578e-02°)
2.24388192378225e+04	(2.19606634575621e-04dB,-3.07052601417071e-02°)
2.24905460583526e+04	(2.20746984676631e-04dB,-3.07761369799601e-02°)
2.25423921215191e+04	(2.21892596728195e-04dB,-3.08471778569637e-02°)
2.25943577022045e+04	(2.23043495001658e-04dB,-3.09183831553752e-02°)
2.26464430759253e+04	(2.24199703887917e-04dB,-3.09897532587658e-02°)
2.26986485188329e+04	(2.25361247872347e-04dB,-3.10612885516217e-02°)
2.27509743077154e+04	(2.26528151575303e-04dB,-3.11329894193479e-02°)
2.28034207199989e+04	(2.27700439719334e-04dB,-3.12048562482694e-02°)
2.28559880337490e+04	(2.28878137134966e-04dB,-3.12768894256337e-02°)
2.29086765276724e+04	(2.30061268779988e-04dB,-3.13490893396135e-02°)
2.29614864811183e+04	(2.31249859716314e-04dB,-3.14214563793089e-02°)
2.30144181740797e+04	(2.32443935135047e-04dB,-3.14939909347498e-02°)
2.30674718871953e+04	(2.33643520325625e-04dB,-3.15666933968980e-02°)
2.31206479017506e+04	(2.34848640706679e-04dB,-3.16395641576502e-02°)
2.31739464996794e+04	(2.36059321810603e-04dB,-3.17126036098393e-02°)
2.32273679635657e+04	(2.37275589285481e-04dB,-3.17858121472383e-02°)
2.32809125766447e+04	(2.38497468904731e-04dB,-3.18591901645613e-02°)
2.33345806228046e+04	(2.39724986547820e-04dB,-3.19327380574667e-02°)
2.33883723865881e+04	(2.40958168223405e-04dB,-3.20064562225594e-02°)
2.34422881531938e+04	(2.42197040061620e-04dB,-3.20803450573930e-02°)
2.34963282084776e+04	(2.43441628304429e-04dB,-3.21544049604729e-02°)
2.35504928389546e+04	(2.44691959324919e-04dB,-3.22286363312578e-02°)
2.36047823318003e+04	(2.45948059604148e-04dB,-3.23030395701627e-02°)
2.36591969748521e+04	(2.47209955760080e-04dB,-3.23776150785613e-02°)
2.37137370566110e+04	(2.48477674524438e-04dB,-3.24523632587888e-02°)
2.37684028662432e+04	(2.49751242750421e-04dB,-3.25272845141435e-02°)
2.38231946935813e+04	(2.51030687426202e-04dB,-3.26023792488899e-02°)
2.38781128291262e+04	(2.52316035653712e-04dB,-3.26776478682611e-02°)
2.39331575640483e+04	(2.53607314660215e-04dB,-3.27530907784611e-02°)
2.39883291901893e+04	(2.54904551802162e-04dB,-3.28287083866677e-02°)
2.40436280000637e+04	(2.56207774567119e-04dB,-3.29045011010342e-02°)
2.40990542868603e+04	(2.57517010556412e-04dB,-3.29804693306931e-02°)
2.41546083444438e+04	(2.58832287508268e-04dB,-3.30566134857572e-02°)
2.42102904673561e+04	(2.60153633290100e-04dB,-3.31329339773237e-02°)
2.42661009508185e+04	(2.61481075885007e-04dB,-3.32094312174749e-02°)
2.43220400907325e+04	(2.62814643422633e-04dB,-3.32861056192827e-02°)
2.43781081836818e+04	(2.64154364150234e-04dB,-3.33629575968096e-02°)
2.44343055269340e+04	(2.65500266448111e-04dB,-3.34399875651121e-02°)
2.44906324184417e+04	(2.66852378827677e-04dB,-3.35171959402429e-02°)
2.45470891568446e+04	(2.68210729933388e-04dB,-3.35945831392534e-02°)
2.46036760414705e+04	(2.69575348538883e-04dB,-3.36721495801969e-02°)
2.46603933723376e+04	(2.70946263552773e-04dB,-3.37498956821302e-02°)
2.47172414501555e+04	(2.72323504012852e-04dB,-3.38278218651170e-02°)
2.47742205763270e+04	(2.73707099097670e-04dB,-3.39059285502307e-02°)
2.48313310529499e+04	(2.75097078113030e-04dB,-3.39842161595553e-02°)
2.48885731828181e+04	(2.76493470511276e-04dB,-3.40626851161906e-02°)
2.49459472694237e+04	(2.77896305856579e-04dB,-3.41413358442524e-02°)
2.50034536169584e+04	(2.79305613882790e-04dB,-3.42201687688773e-02°)
2.50610925303153e+04	(2.80721424427872e-04dB,-3.42991843162231e-02°)
2.51188643150899e+04	(2.82143767493685e-04dB,-3.43783829134734e-02°)
2.51767692775826e+04	(2.83572673203554e-04dB,-3.44577649888394e-02°)
2.52348077247998e+04	(2.85008171829271e-04dB,-3.45373309715624e-02°)
2.52929799644555e+04	(2.86450293773740e-04dB,-3.46170812919165e-02°)
2.53512863049731e+04	(2.87899069584471e-04dB,-3.46970163812122e-02°)
2.54097270554871e+04	(2.89354529955513e-04dB,-3.47771366717978e-02°)
2.54683025258444e+04	(2.90816705710093e-04dB,-3.48574425970625e-02°)
2.55270130266065e+04	(2.92285627821833e-04dB,-3.49379345914399e-02°)
2.55858588690504e+04	(2.93761327407034e-04dB,-3.50186130904098e-02°)
2.56448403651711e+04	(2.95243835722747e-04dB,-3.50994785305013e-02°)
2.57039578276826e+04	(2.96733184170629e-04dB,-3.51805313492952e-02°)
2.57632115700197e+04	(2.98229404295016e-04dB,-3.52617719854273e-02°)
2.58226019063399e+04	(2.99732527792564e-04dB,-3.53432008785907e-02°)
2.58821291515248e+04	(3.01242586498749e-04dB,-3.54248184695387e-02°)
2.59417936211820e+04	(3.02759612393652e-04dB,-3.55066252000877e-02°)
2.60015956316466e+04	(3.04283637619317e-04dB,-3.55886215131198e-02°)
2.60615354999828e+04	(3.05814694443106e-04dB,-3.56708078525856e-02°)
2.61216135439859e+04	(3.07352815305916e-04dB,-3.57531846635068e-02°)
2.61818300821837e+04	(3.08898032781673e-04dB,-3.58357523919797e-02°)
2.62421854338382e+04	(3.10450379594695e-04dB,-3.59185114851771e-02°)
2.63026799189476e+04	(3.12009888633187e-04dB,-3.60014623913519e-02°)
2.63633138582476e+04	(3.13576592918386e-04dB,-3.60846055598394e-02°)
2.64240875732132e+04	(3.15150525639275e-04dB,-3.61679414410604e-02°)
2.64850013860608e+04	(3.16731720129437e-04dB,-3.62514704865237e-02°)
2.65460556197491e+04	(3.18320209880558e-04dB,-3.63351931488294e-02°)
2.66072505979818e+04	(3.19916028530852e-04dB,-3.64191098816718e-02°)
2.66685866452085e+04	(3.21519209884350e-04dB,-3.65032211398418e-02°)
2.67300640866268e+04	(3.23129787895468e-04dB,-3.65875273792303e-02°)
2.67916832481840e+04	(3.24747796670935e-04dB,-3.66720290568301e-02°)
2.68534444565787e+04	(3.26373270487153e-04dB,-3.67567266307406e-02°)
2.69153480392628e+04	(3.28006243759333e-04dB,-3.68416205601689e-02°)
2.69773943244428e+04	(3.29646751080076e-04dB,-3.69267113054336e-02°)
2.70395836410820e+04	(3.31294827194290e-04dB,-3.70119993279675e-02°)
2.71019163189020e+04	(3.32950506993412e-04dB,-3.70974850903209e-02°)
2.71643926883844e+04	(3.34613825557834e-04dB,-3.71831690561642e-02°)
2.72270130807727e+04	(3.36284818104827e-04dB,-3.72690516902906e-02°)
2.72897778280740e+04	(3.37963520030975e-04dB,-3.73551334586197e-02°)
2.73526872630607e+04	(3.39649966877458e-04dB,-3.74414148282000e-02°)
2.74157417192723e+04	(3.41344194364764e-04dB,-3.75278962672121e-02°)
2.74789415310175e+04	(3.43046238373405e-04dB,-3.76145782449718e-02°)
2.75422870333751e+04	(3.44756134959344e-04dB,-3.77014612319326e-02°)
2.76057785621969e+04	(3.46473920313496e-04dB,-3.77885456996893e-02°)
2.76694164541086e+04	(3.48199630825369e-04dB,-3.78758321209804e-02°)
2.77332010465118e+04	(3.49933303040635e-04dB,-3.79633209696921e-02°)
2.77971326775863e+04	(3.51674973672700e-04dB,-3.80510127208603e-02°)
2.78612116862911e+04	(3.53424679608493e-04dB,-3.81389078506744e-02°)
2.79254384123668e+04	(3.55182457893031e-04dB,-3.82270068364795e-02°)
2.79898131963370e+04	(3.56948345754497e-04dB,-3.83153101567806e-02°)
2.80543363795105e+04	(3.58722380590733e-04dB,-3.84038182912449e-02°)
2.81190083039827e+04	(3.60504599969243e-04dB,-3.84925317207051e-02°)
2.81838293126379e+04	(3.62295041627191e-04dB,-3.85814509271623e-02°)
2.82487997491504e+04	(3.64093743482974e-04dB,-3.86705763937897e-02°)
2.83139199579871e+04	(3.65900743624648e-04dB,-3.87599086049350e-02°)
2.83791902844088e+04	(3.67716080317641e-04dB,-3.88494480461241e-02°)
2.84446110744724e+04	(3.69539791998971e-04dB,-3.89391952040635e-02°)
2.85101826750323e+04	(3.71371917292667e-04dB,-3.90291505666446e-02°)
2.85759054337427e+04	(3.73212494992419e-04dB,-3.91193146229460e-02°)
2.86417796990590e+04	(3.75061564069287e-04dB,-3.92096878632366e-02°)
2.87078058202401e+04	(3.76919163685200e-04dB,-3.93002707789792e-02°)
2.87739841473499e+04	(3.78785333169817e-04dB,-3.93910638628338e-02°)
2.88403150312592e+04	(3.80660112035950e-04dB,-3.94820676086602e-02°)
2.89067988236479e+04	(3.82543539989207e-04dB,-3.95732825115217e-02°)
2.89734358770063e+04	(3.84435656904855e-04dB,-3.96647090676882e-02°)
2.90402265446376e+04	(3.86336502849023e-04dB,-3.97563477746397e-02°)
2.91071711806591e+04	(3.88246118070995e-04dB,-3.98481991310688e-02°)
2.91742701400047e+04	(3.90164543003209e-04dB,-3.99402636368844e-02°)
2.92415237784264e+04	(3.92091818267037e-04dB,-4.00325417932155e-02°)
2.93089324524962e+04	(3.94027984670861e-04dB,-4.01250341024136e-02°)
2.93764965196083e+04	(3.95973083213927e-04dB,-4.02177410680565e-02°)
2.94442163379806e+04	(3.97927155072844e-04dB,-4.03106631949513e-02°)
2.95120922666568e+04	(3.99890241628586e-04dB,-4.04038009891379e-02°)
2.95801246655084e+04	(4.01862384439489e-04dB,-4.04971549578923e-02°)
2.96483138952364e+04	(4.03843625266321e-04dB,-4.05907256097300e-02°)
2.97166603173732e+04	(4.05834006056856e-04dB,-4.06845134544090e-02°)
2.97851642942848e+04	(4.07833568951656e-04dB,-4.07785190029339e-02°)
2.98538261891725e+04	(4.09842356289859e-04dB,-4.08727427675581e-02°)
2.99226463660748e+04	(4.11860410597602e-04dB,-4.09671852617884e-02°)
2.99916251898694e+04	(4.13887774599599e-04dB,-4.10618470003874e-02°)
3.00607630262751e+04	(4.15924491226847e-04dB,-4.11567284993776e-02°)
3.01300602418540e+04	(4.17970603597345e-04dB,-4.12518302760447e-02°)
3.01995172040130e+04	(4.20026155027661e-04dB,-4.13471528489403e-02°)
3.02691342810058e+04	(4.22091189040651e-04dB,-4.14426967378864e-02°)
3.03389118419355e+04	(4.24165749350022e-04dB,-4.15384624639780e-02°)
3.04088502567555e+04	(4.26249879885408e-04dB,-4.16344505495870e-02°)
3.04789498962725e+04	(4.28343624765371e-04dB,-4.17306615183658e-02°)
3.05492111321478e+04	(4.30447028314750e-04dB,-4.18270958952498e-02°)
3.06196343368995e+04	(4.32560135062739e-04dB,-4.19237542064627e-02°)
3.06902198839042e+04	(4.34682989752527e-04dB,-4.20206369795178e-02°)
3.07609681473997e+04	(4.36815637320078e-04dB,-4.21177447432235e-02°)
3.08318795024862e+04	(4.38958122911497e-04dB,-4.22150780276855e-02°)
3.09029543251285e+04	(4.41110491888807e-04dB,-4.23126373643107e-02°)
3.09741929921584e+04	(4.43272789812592e-04dB,-4.24104232858111e-02°)
3.10455958812761e+04	(4.45445062461286e-04dB,-4.25084363262070e-02°)
3.11171633710527e+04	(4.47627355817670e-04dB,-4.26066770208309e-02°)
3.11888958409319e+04	(4.49819716082369e-04dB,-4.27051459063305e-02°)
3.12607936712321e+04	(4.52022189668069e-04dB,-4.28038435206726e-02°)
3.13328572431483e+04	(4.54234823186014e-04dB,-4.29027704031472e-02°)
3.14050869387546e+04	(4.56457663492291e-04dB,-4.30019270943703e-02°)
3.14774831410056e+04	(4.58690757629974e-04dB,-4.31013141362882e-02°)
3.15500462337387e+04	(4.60934152873478e-04dB,-4.32009320721805e-02°)
3.16227766016762e+04	(4.63187896709274e-04dB,-4.33007814466643e-02°)
3.16956746304273e+04	(4.65452036851314e-04dB,-4.34008628056978e-02°)
3.17687407064901e+04	(4.67726621215963e-04dB,-4.35011766965838e-02°)
3.18419752172536e+04	(4.70011697954780e-04dB,-4.36017236679732e-02°)
3.19153785510000e+04	(4.72307315442948e-04dB,-4.37025042698695e-02°)
3.19889510969063e+04	(4.74613522271559e-04dB,-4.38035190536315e-02°)
3.20626932450470e+04	(4.76930367245682e-04dB,-4.39047685719778e-02°)
3.21366053863955e+04	(4.79257899417150e-04dB,-4.40062533789901e-02°)
3.22106879128266e+04	(4.81596168049843e-04dB,-4.41079740301175e-02°)
3.22849412171186e+04	(4.83945222631263e-04dB,-4.42099310821793e-02°)
3.23593656929550e+04	(4.86305112884098e-04dB,-4.43121250933698e-02°)
3.24339617349271e+04	(4.88675888766226e-04dB,-4.44145566232618e-02°)
3.25087297385356e+04	(4.91057600451425e-04dB,-4.45172262328097e-02°)
3.25836701001930e+04	(4.93450298348661e-04dB,-4.46201344843547e-02°)
3.26587832172257e+04	(4.95854033104014e-04dB,-4.47232819416273e-02°)
3.27340694878759e+04	(4.98268855591033e-04dB,-4.48266691697520e-02°)
3.28095293113040e+04	(5.00694816920379e-04dB,-4.49302967352507e-02°)
3.28851630875904e+04	(5.03131968439826e-04dB,-4.50341652060470e-02°)
3.29609712177378e+04	(5.05580361722684e-04dB,-4.51382751514695e-02°)
3.30369541036735e+04	(5.08040048602516e-04dB,-4.52426271422562e-02°)
3.31131121482511e+04	(5.10511081130707e-04dB,-4.53472217505584e-02°)
3.31894457552530e+04	(5.12993511603465e-04dB,-4.54520595499443e-02°)
3.32659553293924e+04	(5.15487392552172e-04dB,-4.55571411154033e-02°)
3.33426412763155e+04	(5.17992776770389e-04dB,-4.56624670233497e-02°)
3.34195040026034e+04	(5.20509717271422e-04dB,-4.57680378516268e-02°)
3.34965439157747e+04	(5.23038267324968e-04dB,-4.58738541795110e-02°)
3.35737614242874e+04	(5.25578480449392e-04dB,-4.59799165877152e-02°)
3.36511569375410e+04	(5.28130410394380e-04dB,-4.60862256583941e-02°)
3.37287308658788e+04	(5.30694111167927e-04dB,-4.61927819751467e-02°)
3.38064836205900e+04	(5.33269637024771e-04dB,-4.62995861230213e-02°)
3.38844156139121e+04	(5.35857042470248e-04dB,-4.64066386885192e-02°)
3.39625272590327e+04	(5.38456382260288e-04dB,-4.65139402595992e-02°)
3.40408189700919e+04	(5.41067711401418e-04dB,-4.66214914256810e-02°)
3.41192911621846e+04	(5.43691085152685e-04dB,-4.67292927776499e-02°)
3.41979442513626e+04	(5.46326559029517e-04dB,-4.68373449078606e-02°)
3.42767786546368e+04	(5.48974188801788e-04dB,-4.69456484101414e-02°)
3.43557947899792e+04	(5.51634030495750e-04dB,-4.70542038797984e-02°)
3.44349930763255e+04	(5.54306140397885e-04dB,-4.71630119136197e-02°)
3.45143739335773e+04	(5.56990575051050e-04dB,-4.72720731098792e-02°)
3.45939377826038e+04	(5.59687391256403e-04dB,-4.73813880683415e-02°)
3.46736850452448e+04	(5.62396646084971e-04dB,-4.74909573902653e-02°)
3.47536161443122e+04	(5.65118396854510e-04dB,-4.76007816784084e-02°)
3.48337315035928e+04	(5.67852701173858e-04dB,-4.77108615370311e-02°)
3.49140315478502e+04	(5.70599616879292e-04dB,-4.78211975719012e-02°)
3.49945167028273e+04	(5.73359202109740e-04dB,-4.79317903902978e-02°)
3.50751873952483e+04	(5.76131515246996e-04dB,-4.80426406010159e-02°)
3.51560440528213e+04	(5.78916614952359e-04dB,-4.81537488143705e-02°)
3.52370871042402e+04	(5.81714560158919e-04dB,-4.82651156422006e-02°)
3.53183169791871e+04	(5.84525410061912e-04dB,-4.83767416978742e-02°)
3.53997341083349e+04	(5.87349224132221e-04dB,-4.84886275962924e-02°)
3.54813389233490e+04	(5.90186062124085e-04dB,-4.86007739538934e-02°)
3.55631318568899e+04	(5.93035984051958e-04dB,-4.87131813886570e-02°)
3.56451133426158e+04	(5.95899050215576e-04dB,-4.88258505201097e-02°)
3.57272838151842e+04	(5.98775321188389e-04dB,-4.89387819693279e-02°)
3.58096437102549e+04	(6.01664857825268e-04dB,-4.90519763589434e-02°)
3.58921934644918e+04	(6.04567721262508e-04dB,-4.91654343131472e-02°)
3.59749335155655e+04	(6.07483972906254e-04dB,-4.92791564576941e-02°)
3.60578643021555e+04	(6.10413674461426e-04dB,-4.93931434199071e-02°)
3.61409862639526e+04	(6.13356887908579e-04dB,-4.95073958286824e-02°)
3.62242998416611e+04	(6.16313675513539e-04dB,-4.96219143144930e-02°)
3.63078054770013e+04	(6.19284099825477e-04dB,-4.97366995093943e-02°)
3.63915036127119e+04	(6.22268223690407e-04dB,-4.98517520470273e-02°)
3.64753946925519e+04	(6.25266110231898e-04dB,-4.99670725626246e-02°)
3.65594791613036e+04	(6.28277822874213e-04dB,-5.00826616930135e-02°)
3.66437574647744e+04	(6.31303425332669e-04dB,-5.01985200766222e-02°)
3.67282300497995e+04	(6.34342981605918e-04dB,-5.03146483534831e-02°)
3.68128973642442e+04	(6.37396555993306e-04dB,-5.04310471652378e-02°)
3.68977598570061e+04	(6.40464213098723e-04dB,-5.05477171551418e-02°)
3.69828179780176e+04	(6.43546017803606e-04dB,-5.06646589680696e-02°)
3.70680721782486e+04	(6.46642035303579e-04dB,-5.07818732505183e-02°)
3.71535229097082e+04	(6.49752331087236e-04dB,-5.08993606506132e-02°)
3.72391706254478e+04	(6.52876970951571e-04dB,-5.10171218181125e-02°)
3.73250157795630e+04	(6.56016020990400e-04dB,-5.11351574044110e-02°)
3.74110588271962e+04	(6.59169547596292e-04dB,-5.12534680625463e-02°)
3.74973002245392e+04	(6.62337617479852e-04dB,-5.13720544472025e-02°)
3.75837404288353e+04	(6.65520297648502e-04dB,-5.14909172147153e-02°)
3.76703798983817e+04	(6.68717655423844e-04dB,-5.16100570230768e-02°)
3.77572190925324e+04	(6.71929758433934e-04dB,-5.17294745319405e-02°)
3.78442584717001e+04	(6.75156674615216e-04dB,-5.18491704026254e-02°)
3.79314984973589e+04	(6.78398472224090e-04dB,-5.19691452981222e-02°)
3.80189396320468e+04	(6.81655219823408e-04dB,-5.20893998830967e-02°)
3.81065823393680e+04	(6.84926986295975e-04dB,-5.22099348238954e-02°)
3.81944270839953e+04	(6.88213840840689e-04dB,-5.23307507885505e-02°)
3.82824743316729e+04	(6.91515852976396e-04dB,-5.24518484467846e-02°)
3.83707245492185e+04	(6.94833092534172e-04dB,-5.25732284700156e-02°)
3.84591782045260e+04	(6.98165629676613e-04dB,-5.26948915313618e-02°)
3.85478357665678e+04	(7.01513534880467e-04dB,-5.28168383056467e-02°)
3.86366977053975e+04	(7.04876878948213e-04dB,-5.29390694694044e-02°)
